index,Company,TypeName,Ram,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS
810,HP,Gaming,12,1.3190856114264407,93186.72,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
811,MSI,Gaming,16,1.0647107369924282,128671.2,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
812,Samsung,Ultrabook,8,-0.21072103131565253,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
813,Dell,Notebook,8,0.6830968447064438,51202.08,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
814,Dell,Notebook,8,0.7793248768009977,42081.0768,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
815,Lenovo,Ultrabook,8,0.27763173659827955,99047.52,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
816,Razer,Ultrabook,16,0.25464221837358075,95850.72,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows
817,HP,Netbook,4,0.20701416938432612,20512.8,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
818,Dell,Gaming,16,1.472472057360943,133467.4656,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
819,Dell,Notebook,4,0.5653138090500605,40226.4,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
820,Lenovo,Notebook,4,0.7419373447293773,26101.872,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
821,Toshiba,Ultrabook,4,0.22314355131420976,58075.2,0,0,111.93520355955211,Intel Core i5,0,128,Intel,Windows
822,Lenovo,Ultrabook,8,0.12221763272424911,133146.72,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
823,MSI,Gaming,8,0.8754687373538999,63882.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
824,Lenovo,Ultrabook,8,0.12221763272424911,99900.0,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
825,Toshiba,Notebook,4,0.5596157879354227,26586.72,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,Windows
826,Asus,2 in 1 Convertible,8,0.09531017980432493,72354.24,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
827,Dell,Notebook,4,0.5653138090500605,31168.8,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
828,Acer,Netbook,4,0.30010459245033816,18914.4,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
829,Acer,Notebook,8,0.4054651081081644,32980.32,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
830,Razer,Gaming,32,1.2499017362143359,292986.72,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
831,Lenovo,Ultrabook,16,0.09531017980432493,111834.72,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
832,Asus,Notebook,4,0.7419373447293773,27652.32,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
833,Lenovo,Notebook,8,0.5306282510621704,63190.08,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
834,Lenovo,Notebook,8,0.27763173659827955,87912.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
835,Dell,Gaming,16,1.1662709371419244,147832.2864,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
836,Asus,Gaming,16,1.0647107369924282,128884.32,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
837,Toshiba,Notebook,4,0.6931471805599453,35644.32,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
838,Lenovo,Notebook,4,0.4054651081081644,17316.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
839,Asus,Notebook,8,0.8329091229351039,31435.2,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
840,Asus,Gaming,16,1.0043016091968684,95850.72,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
841,Dell,Gaming,32,1.4861396960896067,163723.5792,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
842,HP,Notebook,8,0.9669838461896731,48484.8,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
843,Dell,Notebook,8,0.7793248768009977,38041.3872,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
844,HP,Ultrabook,8,0.43178241642553783,99633.6,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
845,Dell,Notebook,4,0.7793248768009977,39373.92,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
846,HP,2 in 1 Convertible,4,0.3364722366212129,32767.2,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
847,Asus,Ultrabook,8,0.371563556432483,54665.28,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,Windows
848,HP,2 in 1 Convertible,8,0.2468600779315258,121318.56,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
849,HP,Ultrabook,8,0.43178241642553783,78215.04,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
850,HP,Notebook,4,0.62057648772511,15930.72,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
851,Asus,Gaming,16,0.7419373447293773,101178.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
852,Dell,Notebook,8,1.0402767116551463,46087.2,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,Others/No OS/Linux
853,Lenovo,Ultrabook,8,0.6729444732424258,101391.84,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
854,Asus,Notebook,8,0.8329091229351039,41931.36,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
855,Dell,Notebook,8,0.6418538861723947,50349.6,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
856,Asus,Notebook,4,0.6931471805599453,23922.72,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
857,HP,2 in 1 Convertible,8,0.2468600779315258,136343.52,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
858,Dell,Notebook,8,0.4824261492442928,34578.72,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
859,Lenovo,Notebook,4,0.7884573603642703,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others/No OS/Linux
860,Lenovo,Notebook,8,0.8329091229351039,45323.1648,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
861,HP,Notebook,8,0.6097655716208943,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
862,Toshiba,Notebook,4,0.04879016416943204,68464.8,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
863,Lenovo,Gaming,8,0.9162907318741551,54185.76,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
864,Dell,Ultrabook,16,0.25464221837358075,119347.2,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
865,HP,Notebook,4,0.7275486072772777,48484.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
866,Toshiba,Ultrabook,8,0.1823215567939546,58341.6,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
867,Lenovo,2 in 1 Convertible,8,0.3148107398400336,103896.0,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
868,Acer,Notebook,8,0.44468582126144574,48058.56,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
869,Dell,Workstation,8,0.8020015854720274,94731.84,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
870,Lenovo,Notebook,4,0.8671004876833833,56210.4,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
871,Lenovo,Notebook,4,0.7884573603642703,25521.12,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others/No OS/Linux
872,Toshiba,Notebook,8,0.6931471805599453,73952.64,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
873,Lenovo,Notebook,4,0.36464311358790924,39160.8,0,1,165.6321180513006,Intel Core i3,0,180,Intel,Windows
874,Samsung,Ultrabook,16,0.20701416938432612,98514.72,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
875,Dell,Ultrabook,8,0.47000362924573563,90043.2,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
876,Asus,Notebook,4,0.6931471805599453,21258.1872,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
877,Xiaomi,Ultrabook,8,0.2468600779315258,49816.8,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Windows
878,Dell,Notebook,4,0.7793248768009977,48618.0,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
879,HP,Notebook,4,0.712949807856125,44701.92,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
880,HP,2 in 1 Convertible,4,0.2468600779315258,90576.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
881,HP,2 in 1 Convertible,4,0.8329091229351039,36486.144,1,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
882,Asus,Notebook,4,0.5007752879124892,18541.44,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
883,Lenovo,Notebook,8,0.7884573603642703,35644.32,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
884,Dell,Notebook,4,0.7884573603642703,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
885,HP,2 in 1 Convertible,4,0.2468600779315258,95850.72,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
886,Dell,Notebook,4,0.7793248768009977,24279.696,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
887,Asus,Gaming,12,0.7884573603642703,72988.272,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
888,Acer,Netbook,4,0.22314355131420976,15824.16,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
889,Lenovo,Notebook,4,1.0296194171811581,20193.12,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows
890,HP,Notebook,4,0.6678293725756554,67399.2,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
891,HP,2 in 1 Convertible,16,0.35065687161316933,74538.72,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
892,Samsung,Ultrabook,8,0.1570037488096647,90522.72,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
893,Lenovo,Ultrabook,8,0.27763173659827955,95850.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
894,MSI,Gaming,16,0.8878912573524571,141138.72,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia,Windows
895,Toshiba,Notebook,8,0.04879016416943204,78588.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
896,Dell,Gaming,8,0.9631743177730056,49497.12,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
897,HP,Notebook,8,0.712949807856125,47952.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
898,Dell,Notebook,4,0.7793248768009977,32713.92,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows
899,Dell,Notebook,8,0.6418538861723947,49816.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
900,Dell,2 in 1 Convertible,8,0.2151113796169455,107257.968,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
901,Asus,Gaming,32,1.275362800412609,68145.12,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
902,Dell,2 in 1 Convertible,16,0.19885085874516517,87858.72,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
903,Lenovo,Ultrabook,8,0.12221763272424911,109170.72,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
904,Lenovo,Notebook,8,0.6678293725756554,104588.1072,0,1,141.21199808219862,Intel Core i5,0,512,Intel,Windows
905,LG,Ultrabook,16,0.0769610411361284,111834.72,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
906,HP,Netbook,8,0.23111172096338664,79014.24,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
907,Acer,Notebook,4,0.7884573603642703,19127.52,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Others/No OS/Linux
908,Lenovo,Notebook,8,0.9555114450274363,42037.92,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
909,LG,Ultrabook,8,-0.020202707317519466,101178.72,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
910,Dell,Notebook,8,0.47000362924573563,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
911,HP,Ultrabook,8,0.08617769624105241,165168.0,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows
912,Lenovo,Notebook,6,0.7884573603642703,42037.92,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
913,HP,Notebook,8,0.712949807856125,54291.7872,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
914,Acer,Notebook,4,0.8754687373538999,26586.72,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
915,Lenovo,Notebook,4,0.36464311358790924,46939.68,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
916,HP,Notebook,8,0.3987761199573678,51148.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
917,MSI,Gaming,16,0.9932517730102834,85194.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
918,Dell,Gaming,16,0.9555114450274363,71874.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
919,MSI,Gaming,8,0.7884573603642703,59668.8048,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
920,Dell,Notebook,4,0.7793248768009977,36496.2672,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
921,HP,Ultrabook,8,0.6097655716208943,69103.6272,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
924,Lenovo,2 in 1 Convertible,8,0.3148107398400336,97236.0,1,1,165.6321180513006,Intel Core i5,0,512,Intel,Windows
925,Dell,Notebook,4,0.6678293725756554,38889.072,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
926,Lenovo,Ultrabook,8,0.3074846997479607,87912.0,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
927,HP,Notebook,8,0.8372475245337022,62071.2,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
928,Dell,Notebook,4,0.7793248768009977,37725.4368,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows
929,HP,Notebook,4,0.6678293725756554,61218.72,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
930,Lenovo,Notebook,4,0.7884573603642703,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
931,HP,Ultrabook,4,0.23111172096338664,84129.12,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
932,HP,Notebook,4,0.62057648772511,15392.592,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
933,Lenovo,2 in 1 Convertible,16,0.26236426446749106,95850.72,1,1,276.053530085501,Intel Core i7,0,1000,Intel,Windows
934,Toshiba,Notebook,4,0.3852624007906449,58874.4,0,1,157.3505121487356,Intel Core i5,0,128,Intel,Windows
935,HP,Netbook,8,0.23111172096338664,88924.32,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
936,Dell,Notebook,4,0.7793248768009977,29762.208,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
937,MSI,Gaming,8,0.7884573603642703,63882.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
939,Dell,Gaming,16,1.472472057360943,146946.24,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia,Windows
940,HP,Gaming,8,1.0116009116784799,74538.72,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
941,Asus,Notebook,4,1.0296194171811581,28238.4,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,Windows
942,Acer,Notebook,4,0.8020015854720274,32980.32,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
943,Toshiba,Notebook,8,0.7884573603642703,59620.32,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
944,Lenovo,2 in 1 Convertible,8,0.09531017980432493,69210.72,1,1,194.94753717542463,Other Intel Processor,0,256,Intel,Windows
945,Lenovo,Gaming,16,0.9162907318741551,53226.72,0,1,141.21199808219862,AMD Processor,1000,512,AMD,Windows
946,Dell,Ultrabook,8,0.3074846997479607,78438.816,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
947,Lenovo,Notebook,8,0.7884573603642703,36496.8,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
948,Dell,Notebook,4,0.8586616190375187,35111.52,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,Windows
949,Acer,Notebook,4,0.5187937934151675,18594.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
950,HP,Workstation,8,0.6931471805599453,119826.72,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,Windows
951,Dell,Ultrabook,8,0.3074846997479607,94572.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
952,Toshiba,Notebook,8,0.1823215567939546,77788.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
953,Asus,2 in 1 Convertible,8,0.1823215567939546,61751.52,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No OS/Linux
954,Lenovo,Ultrabook,8,0.5306282510621704,79333.3872,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
955,Dell,Gaming,16,1.472472057360943,168045.12,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,Windows
956,Dell,2 in 1 Convertible,8,0.2151113796169455,101178.72,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
957,HP,2 in 1 Convertible,4,0.371563556432483,41292.0,1,0,135.0942111925629,Other Intel Processor,0,256,Intel,Windows
958,Dell,Ultrabook,8,0.26236426446749106,67559.04,0,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
959,Acer,2 in 1 Convertible,4,0.22314355131420976,20725.92,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
960,Toshiba,Notebook,8,0.1823215567939546,81784.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
961,Lenovo,Ultrabook,8,0.3074846997479607,93772.8,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows
962,Acer,Notebook,12,0.8754687373538999,53759.52,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
963,Toshiba,Ultrabook,8,0.09531017980432493,95371.2,1,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
964,HP,Notebook,8,0.712949807856125,45101.52,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows
965,Dell,Notebook,4,0.8109302162163288,24808.2336,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
966,Dell,Notebook,4,0.6418538861723947,43956.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
967,HP,Notebook,4,0.712949807856125,36496.8,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows
968,Dell,Gaming,32,1.4861396960896067,167778.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
969,Lenovo,Notebook,6,0.8754687373538999,37029.6,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
970,Dell,2 in 1 Convertible,16,0.19885085874516517,101178.72,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
971,Dell,Ultrabook,8,0.4054651081081644,104587.5744,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
972,Dell,Gaming,32,1.4861396960896067,149184.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
973,Toshiba,Notebook,8,0.6678293725756554,62870.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
974,Asus,Gaming,16,1.0043016091968684,109218.672,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
975,HP,Notebook,8,0.712949807856125,52161.12,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
976,Lenovo,Notebook,4,0.5306282510621704,53386.56,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
977,Asus,2 in 1 Convertible,16,0.8329091229351039,95850.72,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia,Windows
979,Asus,Gaming,16,1.095273387402595,93186.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
980,Dell,2 in 1 Convertible,12,0.7839015438284094,69210.72,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
981,Toshiba,Notebook,4,0.1823215567939546,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
982,Lenovo,Notebook,6,0.7884573603642703,29250.72,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
983,Fujitsu,Notebook,4,0.8329091229351039,34578.72,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
984,Toshiba,Notebook,4,0.5596157879354227,48751.2,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
985,Dell,Notebook,4,0.8109302162163288,31914.72,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
986,HP,Notebook,8,0.712949807856125,42943.68,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
987,Lenovo,Gaming,8,0.9162907318741551,63349.92,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
988,Dell,Notebook,8,0.8586616190375187,39906.72,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
989,Dell,Notebook,8,0.47000362924573563,59620.32,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
990,HP,Netbook,8,-0.030459207484708574,101658.24,0,0,176.23257360658386,Other Intel Processor,0,512,Intel,Windows
991,HP,Notebook,4,0.7419373447293773,26586.72,0,0,141.21199808219862,Intel Core i3,1000,128,AMD,Windows
992,Lenovo,Notebook,4,0.6418538861723947,14418.6336,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
993,Lenovo,Notebook,8,0.8329091229351039,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
995,Asus,Notebook,8,0.3364722366212129,61272.0,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
996,HP,Ultrabook,8,0.10436001532424286,71874.72,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
997,Acer,Notebook,4,0.8754687373538999,20246.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
998,Asus,Gaming,16,0.9162907318741551,95850.72,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
999,HP,Ultrabook,8,0.3920420877760237,111301.92,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
1000,Acer,Gaming,8,0.9932517730102834,67132.8,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1001,HP,Notebook,8,0.29266961396282004,63349.92,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1002,Dell,Notebook,4,0.7793248768009977,29144.16,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
1003,HP,Notebook,4,0.494696241836107,41505.12,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
1004,Toshiba,Notebook,4,0.1823215567939546,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
1005,HP,Notebook,4,0.3920420877760237,58607.4672,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
1006,HP,Notebook,4,0.6678293725756554,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1007,HP,Ultrabook,8,0.3576744442718159,77202.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1008,HP,Notebook,8,0.494696241836107,55904.5728,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
1009,HP,Notebook,4,0.494696241836107,36443.52,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
1010,Dell,Gaming,8,0.9745596399981308,50562.72,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
1011,HP,Ultrabook,4,0.23111172096338664,81997.92,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
1012,HP,Notebook,4,0.3920420877760237,84715.2,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1013,HP,Ultrabook,8,0.43178241642553783,100550.5488,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1014,HP,Notebook,4,0.3987761199573678,42624.0,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
1015,Toshiba,Notebook,8,0.4054651081081644,64468.8,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
1016,HP,Notebook,4,0.712949807856125,41025.0672,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
1017,Lenovo,Notebook,16,0.8754687373538999,158135.04,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
1018,Toshiba,Notebook,8,0.3852624007906449,79387.2,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1019,HP,Notebook,8,0.3576744442718159,118761.12,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1020,Dell,2 in 1 Convertible,4,0.7323678937132266,42410.3472,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
1021,Toshiba,Ultrabook,8,0.1823215567939546,84715.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1022,HP,Notebook,8,0.10436001532424286,61218.72,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1023,HP,Notebook,8,0.494696241836107,63159.7104,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
1024,Dell,Notebook,8,0.7371640659767196,55754.3232,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
1025,HP,Ultrabook,4,0.23111172096338664,83063.52,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
1026,HP,Notebook,4,0.8372475245337022,63349.92,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
1027,HP,Notebook,4,0.6678293725756554,56476.8,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
1028,Dell,Ultrabook,8,0.25464221837358075,86526.72,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
1029,HP,Notebook,8,0.9669838461896731,57542.4,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows
1030,HP,Notebook,4,0.494696241836107,51841.44,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
1031,Acer,Notebook,6,0.7419373447293773,21791.52,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
1032,MSI,Gaming,8,0.9932517730102834,63499.104,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1033,HP,Notebook,8,0.6678293725756554,63669.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1034,HP,Notebook,8,0.6097655716208943,65480.5872,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1035,HP,Ultrabook,8,0.23111172096338664,71874.72,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
1036,HP,Notebook,4,0.712949807856125,39533.76,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1037,Toshiba,Ultrabook,8,0.3852624007906449,91908.0,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1038,Dell,Notebook,8,0.7371640659767196,56633.976,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
